process,model,seed,horizon,z_mean,z_var,psi,psi_theory,n_eff_pert,n_eff_pert_med,n_eff_pool,n_eff_ema,n_eff_hybrid,n_eff_b,n_eff_emp,R_frobenius
SEAS,MLPQR,0,22,0.10008020415242072,1.415682184855055,-0.024286538896726776,0.00039098210485829826,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,23,0.057424270341776495,1.2277564359124062,-0.002390446195338276,0.0002736874734008088,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,24,-0.029521402217072782,1.378944910958424,0.014950964462959621,0.00019158123138056612,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,25,-0.042976476038081066,1.3978048566544183,0.00760179095480475,0.00013410686196639628,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,26,0.006015380644505441,1.3480774868208298,0.00910795933850499,9.387480337647739e-05,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,27,0.10000892207083326,1.4886000712579128,0.01215910709744054,6.571236236353417e-05,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,28,0.1018028370943426,1.6695872473672366,0.016711907672535987,4.5998653654473914e-05,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,29,0.08623730529126855,1.5192387171650825,0.015974575537916924,3.219905755813174e-05,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,30,0.027613933874184197,1.450779508183363,0.027095330186308324,2.2539340290692216e-05,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,31,0.05565560683699734,1.438608530390827,0.019985637792082636,1.5777538203484548e-05,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
SEAS,MLPQR,0,32,0.08067598836330768,1.2322690583555937,-0.0016946924368599619,1.1044276742439184e-05,26.05707461495037,11.337515361557003,8.971168078347892,8.73823048872322,7.2734589976358315,23.431672471658214,5.701112103608048,2.530949577282299
WN,MLPQR,1,1,-0.11071570031997359,1.3774498622436253,0.33124560431028377,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,2,-0.016637625686926106,1.004196754880353,0.1960692041093032,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,3,-0.01687088664226265,1.0837044531622155,0.13596910942518245,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,4,0.08390383604517139,1.2063910535611566,0.09750255214563307,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,5,-0.014778389600746466,1.00667726221794,0.07858936055477045,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,6,-0.05025486565003725,1.000447295053807,0.07873341596664074,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,7,-0.10463235510419253,1.1701485740893074,0.1016575367709582,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,8,0.012160649264513396,0.9850458985775291,0.08128328960701124,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,9,0.0049188345685549795,1.084961841326693,0.07738316423843906,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,10,0.04882929928176222,1.3148791393323018,0.08079755157248596,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,11,-0.05540754286034507,1.2001666464662912,0.06435040225753899,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,12,-0.0683537990915959,1.003893355960049,0.05939835372539086,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,13,0.07116394545575024,1.0807799751491423,0.06201422325843436,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,14,-0.021056983875330743,1.0326941897484914,0.07549504339283407,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,15,0.07290421179363396,1.0686791928278139,0.0721402935234092,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,16,0.04821739912064353,1.3879075389154287,0.05362551757002215,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,17,-0.020693239699016416,1.1168240145600423,0.04363910940358431,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,18,-0.04974885740748894,1.208639060018614,0.048735212285963204,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,19,-0.10118692533565955,0.960415254187392,0.05465834349534924,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,20,-0.06971945401060842,1.0247660994864038,0.05520060403045714,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,21,-0.04572676647194512,1.109030963614983,0.061118178524180375,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,22,0.0022255437112092746,1.1802380421417955,0.04357686567657203,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,23,0.019347667160026047,1.0739059115496112,0.057034539718674775,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,24,0.04584065935756576,0.9679121965446238,0.05553222074479676,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,25,0.012141225666172116,1.024125708588508,0.03644648027924465,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,26,0.06623020261525811,1.1956121945282394,0.045552099309579014,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,27,0.12964793506332845,1.1182220015000899,0.04931018727815112,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,28,0.023260330934756886,1.1732544924972892,0.05636809262397494,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,29,0.0015047905948852858,1.215422438232273,0.05018827525338945,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,30,-0.0064438476465292875,1.1204785503521657,0.06470758862184738,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,31,0.041471815727353166,1.0226738895244367,0.07328520227803025,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
WN,MLPQR,1,32,-0.0282922506987352,0.9696404661260027,0.042889829149921524,0.0,80.06746745060677,13.835389400353705,6.395335380801092,9.499513409037764,10.42153977746989,86.5085888062236,9.450122472046589,4.070852758204125
RW,MLPQR,1,1,-0.03996964541402772,0.9559888315486971,0.6763940999514231,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,2,-0.020663325500680188,1.0391151682782769,0.6648267930779301,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,3,-0.06338327219721762,1.0258608874662525,0.6642577218619827,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,4,-0.0277800183839265,1.1205423200016253,0.6522242288395513,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,5,-0.034938207914379266,1.1378772781162192,0.6482511632352671,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,6,-0.020424222599061282,1.2757889929457817,0.637231161148243,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,7,0.006042414172689074,1.3432588251347464,0.6316265119948341,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,8,0.022522307911366692,1.4502492600359493,0.620597804293588,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,9,0.0303087519792497,1.5290958529402952,0.6016553252717142,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,10,0.006420283031287361,1.6087095917610748,0.5979586605175969,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,11,0.021105035709512096,1.6500355994369065,0.5949546855337847,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,12,0.028040143638846913,1.7026350086179074,0.5886351039477961,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,13,-0.0030706135002058943,1.72023630650093,0.5919282195570058,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,14,-0.033213618289489814,1.654255002881604,0.6010260154766854,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,15,-0.022409247238777928,1.668932602500646,0.5958583654255992,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,16,-5.919073796138245e-06,1.6834715050470512,0.5969596369681083,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,17,0.034159387739921644,1.6722731592097075,0.5880913925694156,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,18,0.02762505602016212,1.697511064976758,0.5879891690720127,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,19,0.06054250560589494,1.7483147691138894,0.5941035798876567,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,20,0.04097335171120491,1.7561499341906752,0.5817331815609866,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,21,0.037160642435773654,1.719680413989541,0.5771754116367652,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,22,0.04923829182850061,1.7316664213698183,0.5758190375835242,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,23,0.06734275315016343,1.8343089632399923,0.5840017127835623,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,24,0.0640269977947842,1.7773172167302171,0.5734170818281857,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,25,0.04997805062462243,1.7376921513299914,0.5792724387837177,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,26,0.05087156024689198,1.7016592500754326,0.5941648044418412,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,27,0.07262604955715399,1.6730507568158455,0.5919022379047192,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,28,0.07651137600310708,1.6452255000231684,0.6022157469796027,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,29,0.09213487099589782,1.6169586008920271,0.6123173687822162,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,30,0.0891540952082314,1.6519577866167063,0.6155981856378847,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,31,0.11380712061066278,1.6201565604902397,0.6241066958343937,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
RW,MLPQR,1,32,0.08924105623086304,1.5719331586504794,0.6246164994817364,1.0,2.133632971512398,2.108964437587046,2.0860645700433484,2.0994249481266536,1.9895840776977267,1.2075867563850802,1.8852890667700721,1.7720391082509397
AR1,MLPQR,1,1,-0.014226144309071398,1.3360016718035745,0.48109622088059933,0.7,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,2,-0.002230378850495492,1.6927744179719668,0.3876748022543102,0.48999999999999994,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,3,0.010896288966412157,1.745003231722166,0.3069556713634658,0.3429999999999999,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,4,-0.009541579355136035,1.7386046347420503,0.2473201751324539,0.24009999999999992,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,5,0.13043893244801852,1.5712225363495604,0.2026199826294583,0.16806999999999994,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,6,0.06300802779792038,1.5631567915580256,0.1734205395510746,0.11764899999999996,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,7,0.09234455295936059,1.7589090372100478,0.15141151442592918,0.08235429999999996,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,8,0.018740596514424616,1.6954479597821008,0.12419847698088375,0.05764800999999997,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,9,-0.015011668547094657,1.8462650098511677,0.09717443859684699,0.04035360699999998,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,10,0.09725653485023213,1.881233478128452,0.07677521778210326,0.02824752489999998,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,11,0.10538551325881447,1.8852908171810114,0.06465055229468375,0.019773267429999988,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,12,0.11419980725247614,1.7715651196867603,0.047234771999901864,0.01384128720099999,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,13,0.10656311386704466,1.8443197168384389,0.034916657980179816,0.009688901040699992,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,14,0.09657101502294509,1.8112581746528447,0.04288635816014766,0.006782230728489994,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,15,-0.027970179002884343,1.7525574441290224,0.035158532987734074,0.004747561509942996,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,16,0.1153233031665881,1.851386533233324,0.018652085498505912,0.0033232930569600965,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,17,0.07156137012068299,1.8661227943266385,0.01660214028845538,0.0023263051398720674,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,18,0.006212574359972092,1.7824013639030158,0.017773713075215945,0.001628413597910447,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,19,-0.0542262408273046,1.7442586448839348,0.0282727131054478,0.001139889518537313,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,20,0.06567262243964918,1.7712880981795955,0.01980533850613213,0.0007979226629761189,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,21,0.05845046502063513,1.6836415864185357,0.02953640452945744,0.0005585458640832833,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,22,0.07836141345960454,1.8683331650918444,0.02833080984307049,0.00039098210485829826,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,23,0.03447541839103647,1.9687537951040834,0.036910735258903864,0.0002736874734008088,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,24,0.07500951022806601,1.8979577057802748,0.0388499169164501,0.00019158123138056612,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,25,0.018633061495118522,1.852640043194812,0.023069767649332218,0.00013410686196639628,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,26,0.08574775849478182,1.7657095902199296,0.02221400557745602,9.387480337647739e-05,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,27,0.14235111067978315,1.7639560710390447,0.02248402280500457,6.571236236353417e-05,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,28,0.1391240967777446,1.6420577377704504,0.025028872920340266,4.5998653654473914e-05,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,29,0.15427097632933817,1.5548834561380889,0.0305259365746565,3.219905755813174e-05,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,30,0.18890951031376735,1.7435919955660502,0.03925168483739115,2.2539340290692216e-05,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,31,0.09681371048880341,1.6644466787152958,0.033206298922009415,1.5777538203484548e-05,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
AR1,MLPQR,1,32,-0.029631139289825276,1.502260632349022,0.01748235564685758,1.1044276742439184e-05,30.94113392801003,7.321037995453038,5.427596302475556,6.226116851095244,6.079770188176843,28.878623417595204,5.168705175949193,1.774617227650318
SEAS,MLPQR,1,1,-0.10492375970443173,0.87953788513841,0.508413345086231,0.7,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,2,-0.13369092363347673,0.9789654229297852,0.40597168358109365,0.48999999999999994,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,3,-0.03230272628744177,1.218323422454317,0.3035769094808295,0.3429999999999999,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,4,0.003492663289828261,1.3006124800531458,0.21945878293072685,0.24009999999999992,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,5,-0.02837060144155791,1.345959901941286,0.1650960477073792,0.16806999999999994,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,6,-0.0018688551815623025,1.4267144263405611,0.14501392650901943,0.11764899999999996,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,7,0.01614046855272995,1.4244016331411877,0.11440254824126507,0.08235429999999996,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,8,0.040806329756511675,1.3775581080301216,0.06028444484942637,0.05764800999999997,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,9,0.006346957679759763,1.3333998987442734,0.03898471805714781,0.04035360699999998,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,10,0.062392527855598325,1.340777052917898,0.015127602817078483,0.02824752489999998,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,11,0.05687533066753724,1.4562181933443534,-0.012427923718484246,0.019773267429999988,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,12,0.02679352423730845,1.5856634374610283,-0.024701885180374854,0.01384128720099999,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,13,0.002899467275567768,1.549406377137869,-0.035780654673396105,0.009688901040699992,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,14,-0.037729953937226536,1.4202869147063002,-0.028504604823025186,0.006782230728489994,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
SEAS,MLPQR,1,15,0.044707257879707175,1.4606116817284271,-0.03549415052067879,0.004747561509942996,26.52198556761182,8.741074079507525,8.149350731981663,8.74638603835274,6.851383926625579,24.172997277495444,5.645891670873013,2.896815677842266
